hf,p5,sh,ID,Species
0.166444740346205,1.53240455450837,1.40186309177893,BBAL20,BBAL
0.133155792276964,1.70265817291478,1.37713851080631,BBAL20,BBAL
0.133155792276964,1.90604093304921,1.39969378570366,BBAL20,BBAL
2.92942743009321,1.38645110694264,1.39155278463818,BBAL20,BBAL
0.33288948069241,1.37223859305149,1.38765699911654,BBAL20,BBAL
0.33288948069241,1.41317590278382,1.37722768766622,BBAL20,BBAL
0.133155792276964,1.41444430611188,1.3889520015611,BBAL20,BBAL
0.199733688415446,1.53767396577832,1.33614153336624,BBAL20,BBAL
0.133155792276964,1.50800861133414,1.37794679494449,BBAL20,BBAL
2.52996005326232,1.4758494787036,1.39944345588642,BBAL20,BBAL
0.166444740346205,1.99530106195643,1.33636032881435,BBAL20,BBAL
0.266311584553928,1.42567114694273,1.38010160154112,BBAL20,BBAL
0.133155792276964,1.6592447723273,1.39618736703409,BBAL20,BBAL
0.233022636484687,1.84448956554436,1.40375103777312,BBAL20,BBAL
0.099866844207723,1.83997067644323,1.31707279437943,BBAL20,BBAL
0.033288948069241,1.88230177025499,1.39100641607325,BBAL20,BBAL
0.133155792276964,2.06729960628328,1.40002864021881,BBAL20,BBAL
4.02796271637816,2.38315385318176,1.40791910579542,BBAL20,BBAL
0.033288948069241,1.9972939292004,1.33044936728928,BBAL20,BBAL
0.133155792276964,1.49506886357682,1.40217159436733,BBAL20,BBAL
2.99600532623169,1.7791985417895,1.37721453638061,BBAL20,BBAL
2.06391478029294,1.69939794008257,1.38238983777388,BBAL20,BBAL
0.199733688415446,1.57291365150088,1.40076902544121,BBAL20,BBAL
2.89613848202397,1.67168190178502,1.39381112592608,BBAL20,BBAL
2.82956058588549,1.42319564362928,1.39964784619021,BBAL20,BBAL
0.033288948069241,1.53783131140142,1.40816298866222,BBAL20,BBAL
0.199733688415446,1.39376865701291,1.34903001772983,BBAL20,BBAL
0.199733688415446,1.47292456616191,1.36727566233,BBAL20,BBAL
3.02929427430093,1.31807616241606,1.34631509338639,BBAL20,BBAL
2.99600532623169,1.58855771865988,1.39618819748593,BBAL20,BBAL
0.099866844207723,1.35503649596579,1.37782181117983,BBAL20,BBAL
0.166444740346205,1.59293803451289,1.34522717517639,BBAL20,BBAL
0.033288948069241,1.71111205590356,1.36878092991554,BBAL20,BBAL
0.233022636484687,1.45748911475828,1.39330051278067,BBAL20,BBAL
2.762982689747,1.38387292470089,1.34461303844429,BBAL20,BBAL
0.266311584553928,1.46476435941164,1.3770423681518,BBAL20,BBAL
0.133155792276964,2.03255604161084,1.36055494248008,BBAL20,BBAL
0.133155792276964,1.97760821264394,1.350139550403,BBAL20,BBAL
0.033288948069241,2.27002811723714,1.38415406321866,BBAL20,BBAL
0.099866844207723,1.68847313413917,1.39389511132827,BBAL20,BBAL
0.099866844207723,1.72133337938582,1.35752863681673,BBAL20,BBAL
0.199733688415446,1.67799804119631,1.41355432169028,BBAL20,BBAL
0.199733688415446,1.38469370931197,1.39396931195815,BBAL20,BBAL
0.133155792276964,1.4928237785702,1.36766310598871,BBAL20,BBAL
0.066577896138482,1.79904594091155,1.39862758527314,BBAL20,BBAL
0.033288948069241,1.80959865460604,1.3729687201412,BBAL20,BBAL
0.033288948069241,1.4846679865591,1.39534870146001,BBAL20,BBAL
1.96404793608522,1.83359179187056,1.39541140986511,BBAL20,BBAL
0.033288948069241,2.11041114756712,1.35738840198875,BBAL20,BBAL
0.166444740346205,1.50437969542866,1.36729729738095,BBAL20,BBAL
0.033288948069241,1.8472981155001,1.33812896744758,BBAL20,BBAL
0.199733688415446,1.51262943175288,1.3625498716426,BBAL20,BBAL
0.233022636484687,1.37183911133855,1.37514432122683,BBAL20,BBAL
2.72969374167776,1.8747417600392,1.39819393583551,BBAL20,BBAL
0.099866844207723,1.70381385106344,1.38251666550567,BBAL20,BBAL
0.166444740346205,1.4157568353503,1.41147683869803,BBAL20,BBAL
2.82956058588549,1.41298469950125,1.38329087715019,BBAL20,BBAL
0.033288948069241,1.89114890055824,1.37315695799921,BBAL20,BBAL
0.099866844207723,1.89637681013696,1.39705127204623,BBAL20,BBAL
0.066577896138482,1.57780605509607,1.37711193665612,BBAL20,BBAL
0.066577896138482,1.51230830930407,1.38336491255845,BBAL20,BBAL
0.066577896138482,1.88668556570927,1.36607054275357,BBAL20,BBAL
0.133155792276964,1.56287756572908,1.39762836897604,BBAL20,BBAL
2.72969374167776,1.29146602531025,1.35220145055736,BBAL20,BBAL
0.166444740346205,1.34762138426947,1.36034758358477,BBAL20,BBAL
0.133155792276964,1.59949664736829,1.37605522028428,BBAL20,BBAL
0.099866844207723,1.70734661549673,1.32541516478562,BBAL20,BBAL
0.066577896138482,1.52273475042766,1.35045720614867,BBAL20,BBAL
0.066577896138482,1.7506327203789,1.3742503627616,BBAL20,BBAL
2.92942743009321,1.40717885255393,1.39361629477079,BBAL20,BBAL
2.96271637816245,1.38627250027927,1.32656510535709,BBAL20,BBAL
2.79627163781625,1.3257619912364,1.34507188456414,BBAL20,BBAL
2.66311584553928,1.49433640267517,1.40056967429639,BBAL20,BBAL
2.79627163781625,1.35096104009197,1.40276946646633,BBAL20,BBAL
2.82956058588549,1.52954793882813,1.41118800901435,BBAL20,BBAL
2.82956058588549,1.68848115741601,1.40422158920584,BBAL20,BBAL
2.79627163781625,1.58165483701318,1.38745514662731,BBAL20,BBAL
2.86284953395473,1.31080133263558,1.38687181538764,BBAL20,BBAL
2.762982689747,1.40480178334273,1.37413805313212,BBAL20,BBAL
0.266311584553928,1.41384528859789,1.33012274936806,BBAL20,BBAL
0.166444740346205,1.48871167197274,1.38353142807909,BBAL20,BBAL
0.199733688415446,1.45757766652867,1.40373663420272,BBAL20,BBAL
0.133155792276964,1.40211280646542,1.36309351187127,BBAL20,BBAL
0.099866844207723,1.76184576779579,1.39354578235584,BBAL20,BBAL
0.099866844207723,1.66145882043311,1.39086158354607,BBAL20,BBAL
0.099866844207723,1.65715806437528,1.3705605556789,BBAL20,BBAL
2.62982689747004,1.35347623415681,1.37892348804335,BBAL20,BBAL
0.233022636484687,1.61201658235885,1.36714133826346,BBAL20,BBAL
2.69640479360852,1.51967544863877,1.38968492921409,BBAL20,BBAL
2.762982689747,1.33319313737449,1.40776808925278,BBAL20,BBAL
2.82956058588549,1.49028485933038,1.37785478269162,BBAL20,BBAL
2.86284953395473,1.36244272827631,1.3296562528812,BBAL20,BBAL
2.89613848202397,1.52313129536023,1.3902301245606,BBAL20,BBAL
2.86284953395473,1.61269178091545,1.40754667007497,BBAL20,BBAL
2.89613848202397,1.36499062687098,1.35525432106999,BBAL20,BBAL
2.762982689747,1.37842988901476,1.39871599952462,BBAL20,BBAL
2.79627163781625,1.65835654493581,1.34090744397978,BBAL20,BBAL
2.79627163781625,1.65561490448009,1.37021268614805,BBAL20,BBAL
2.82956058588549,1.49508760682591,1.39779664694784,BBAL20,BBAL
2.66311584553928,1.61424457198228,1.31934577011956,BBAL20,BBAL
2.79627163781625,1.34760505518086,1.39580028862054,BBAL20,BBAL
2.82956058588549,1.31988790854691,1.32935704939209,BBAL20,BBAL
2.82956058588549,1.32756675670509,1.37542397214266,BBAL20,BBAL
2.79627163781625,1.54291472519861,1.36070770462113,BBAL20,BBAL
0.199733688415446,1.41494126757207,1.39824088718522,BBAL20,BBAL
0.133155792276964,1.64554437637956,1.40054404179492,BBAL20,BBAL
2.62982689747004,1.36903323301637,1.34504729658435,BBAL20,BBAL
2.82956058588549,1.3996470358113,1.3533230227726,BBAL20,BBAL
2.89613848202397,1.39991885509722,1.39389249098527,BBAL20,BBAL
2.82956058588549,1.53244581847391,1.40353546652618,BBAL20,BBAL
0.133155792276964,1.53976022099742,1.35415719473463,BBAL20,BBAL
0.133155792276964,1.70518629666791,1.37946314650728,BBAL20,BBAL
0.199733688415446,1.30754570855675,1.37099392035421,BBAL20,BBAL
2.89613848202397,1.29133885126428,1.38918186499651,BBAL20,BBAL
2.66311584553928,1.24833878006384,1.40025951986925,BBAL20,BBAL
2.82956058588549,1.44712246227902,1.37116770220687,BBAL20,BBAL
0.099866844207723,1.68647261402615,1.37172292406595,BBAL20,BBAL
0.166444740346205,1.82394029191643,1.36221313124853,BBAL20,BBAL
0.199733688415446,1.60332168592348,1.3446973884237,BBAL20,BBAL
0.099866844207723,1.44686124281769,1.39632252965054,BBAL20,BBAL
0.266311584553928,1.32865350402646,1.35963063928469,BBAL20,BBAL
2.72969374167776,1.39533184785137,1.40793351907305,BBAL20,BBAL
2.762982689747,1.27255143592705,1.40864244523512,BBAL20,BBAL
2.92942743009321,1.19907841539744,1.38517343176767,BBAL20,BBAL
2.762982689747,1.40235159203078,1.39521870430384,BBAL20,BBAL
2.762982689747,1.35560479046374,1.33511251250662,BBAL20,BBAL
2.62982689747004,1.49948528047527,1.3939088283926,BBAL20,BBAL
0.266311584553928,1.35981786219092,1.37854947561625,BBAL20,BBAL
2.62982689747004,1.16547201764835,1.3842088157684,BBAL20,BBAL
2.5965379494008,1.34224443051409,1.33785796410142,BBAL20,BBAL
0.166444740346205,1.37948814793483,1.387885065779,BBAL20,BBAL
2.762982689747,1.3307366358238,1.37062772988914,BBAL20,BBAL
2.82956058588549,1.32536923713491,1.37761585335265,BBAL20,BBAL
2.762982689747,1.51459828011563,1.40513920909878,BBAL20,BBAL
2.62982689747004,1.53627196561064,1.35036373304932,BBAL20,BBAL
2.762982689747,1.52052827755115,1.40256214809721,BBAL20,BBAL
2.762982689747,1.25588450524963,1.34534012024055,BBAL20,BBAL
2.762982689747,1.29947622599466,1.37857036503923,BBAL20,BBAL
2.5965379494008,1.3192600895085,1.39880225370069,BBAL20,BBAL
0.199733688415446,1.4284037939602,1.4039031479325,BBAL20,BBAL
2.56324900133156,1.34826195468929,1.3521984068467,BBAL20,BBAL
2.72969374167776,1.15185568893059,1.34930677163422,BBAL20,BBAL
2.39680426098535,1.30273550990136,1.39481342286356,BBAL20,BBAL
0.199733688415446,1.52823690074433,1.34126428836371,BBAL20,BBAL
0.233022636484687,1.43059837425524,1.38216141752387,BBAL20,BBAL
2.762982689747,1.49700189219633,1.33136133057503,BBAL20,BBAL
2.79627163781625,1.24625683042823,1.36018439741352,BBAL20,BBAL
2.79627163781625,1.34572866860251,1.40310329433466,BBAL20,BBAL
2.92942743009321,1.27572953649997,1.38212251509501,BBAL20,BBAL
0.233022636484687,1.39887192885045,1.36476733508815,BBAL20,BBAL
2.62982689747004,1.39014043819004,1.34280716917623,BBAL20,BBAL
2.89613848202397,1.46225223487261,1.38328521893599,BBAL20,BBAL
2.66311584553928,1.20927683682633,1.38140283442496,BBAL20,BBAL
2.89613848202397,1.21265682810211,1.37289955782811,BBAL20,BBAL
2.5965379494008,1.37772642617933,1.38585316375466,BBAL20,BBAL
2.762982689747,1.35282910553759,1.39289558202268,BBAL20,BBAL
2.79627163781625,1.37309084969747,1.38726940542428,BBAL20,BBAL
2.66311584553928,1.21315301012911,1.3477367158644,BBAL20,BBAL
2.66311584553928,1.5767997890698,1.38978446273315,BBAL20,BBAL
2.5965379494008,1.35419052996596,1.36016948648,BBAL20,BBAL
0.266311584553928,1.49734555090739,1.39558642762788,BBAL20,BBAL
0.133155792276964,1.43574615653788,1.36322463558257,BBAL20,BBAL
0.299600532623169,1.33119206476963,1.3796319480578,BBAL20,BBAL
0.266311584553928,1.42748132827623,1.40055989153174,BBAL20,BBAL
0.266311584553928,1.48269668535947,1.36539808865141,BBAL20,BBAL
0.099866844207723,1.72644346068388,1.36967665700427,BBAL20,BBAL
2.69640479360852,1.18784000446575,1.37669942152638,BBAL20,BBAL
0.266311584553928,1.30994351440002,1.38118954619974,BBAL20,BBAL
0.133155792276964,1.60346108572535,1.4013167967833,BBAL20,BBAL
0.299600532623169,1.30359210601241,1.3821584111835299,BBAL20,BBAL
0.166444740346205,1.58582763157349,1.39235718438424,BBAL20,BBAL
0.233022636484687,1.59550522763645,1.35851876180829,BBAL20,BBAL
0.33288948069241,1.33536248096521,1.41066557606418,BBAL20,BBAL
2.72969374167776,1.2893783435207,1.34126707124671,BBAL20,BBAL
0.233022636484687,1.61388522224517,1.35893382655617,BBAL20,BBAL
0.299600532623169,1.38718183618299,1.37810973411997,BBAL20,BBAL
2.5965379494008,1.45472254331442,1.40541884531693,BBAL20,BBAL
2.43009320905459,1.52691876676412,1.37257468034304,BBAL20,BBAL
0.199733688415446,1.4638339990447,1.38520946457959,BBAL20,BBAL
0.199733688415446,1.55513220510357,1.36997941145674,BBAL20,BBAL
2.762982689747,1.15201055849979,1.37764583474141,BBAL20,BBAL
2.86284953395473,1.24108340428594,1.39958350122371,BBAL20,BBAL
0.233022636484687,1.37382196581127,1.39595105149536,BBAL20,BBAL
0.33288948069241,1.39685157660314,1.37984564387783,BBAL20,BBAL
0.299600532623169,1.45980316021695,1.38768506446958,BBAL20,BBAL
0.266311584553928,1.42644840704224,1.36133517064487,BBAL20,BBAL
2.49667110519308,1.35310890720304,1.34613266620608,BBAL20,BBAL
0.199733688415446,1.47745250007672,1.33568537261963,BBAL20,BBAL
0.266311584553928,1.46168866096104,1.40355293123145,BBAL20,BBAL
0.299600532623169,1.44244378871542,1.38541797769332,BBAL20,BBAL
2.66311584553928,1.37140964444131,1.3423806846437,BBAL20,BBAL
2.86284953395473,1.39520107860874,1.40456411781591,BBAL20,BBAL
0.299600532623169,1.33740739252567,1.39004291629533,BBAL20,BBAL
0.233022636484687,1.54003239986178,1.35678344386392,BBAL20,BBAL
2.79627163781625,1.53744131710704,1.34862133833202,BBAL20,BBAL
0.266311584553928,1.43482674852925,1.37872988043215,BBAL20,BBAL
0.266311584553928,1.46566581510919,1.37932570368546,BBAL20,BBAL
0.299600532623169,1.36652923702595,1.40313504319761,BBAL20,BBAL
0.266311584553928,1.40829970114885,1.35092411580377,BBAL20,BBAL
0.233022636484687,1.5092699162649,1.34690828027664,BBAL20,BBAL
0.33288948069241,1.36015820384822,1.36412393567731,BBAL20,BBAL
2.762982689747,1.56067643751099,1.32126862858201,BBAL20,BBAL
2.19707057256991,1.82711452782446,1.34380066157005,BBAL20,BBAL
0.099866844207723,1.47075937409022,1.35751693110116,BBAL20,BBAL
0.399467376830892,1.30994486229657,1.38971449832963,BBAL20,BBAL
0.399467376830892,1.23235755978434,1.35524731954078,BBAL20,BBAL
2.72969374167776,1.29507245251382,1.39758331591708,BBAL20,BBAL
2.72969374167776,1.54829722535749,1.36096197281404,BBAL20,BBAL
2.99600532623169,1.89578500006625,1.40602366663592,BBAL20,BBAL
3.02929427430093,1.59653476441512,1.37092769109356,BBAL20,BBAL
2.89613848202397,1.74267415893871,1.35778496492784,BBAL20,BBAL
2.92942743009321,1.4183218205895,1.35063142444194,BBAL20,BBAL
2.99600532623169,1.54455316946499,1.30901483857267,BBAL20,BBAL
0.033288948069241,1.90483723471961,1.34705370842501,BBAL20,BBAL
0.033288948069241,1.59989401425528,1.37720661886162,BBAL20,BBAL
0.166444740346205,1.32931673866551,1.40665654789281,BBAL20,BBAL
1.79760319573901,1.30061574279211,1.34318269154047,BBAL20,BBAL
0.166444740346205,1.57571168959404,1.38005620733918,BBAL20,BBAL
0.233022636484687,1.50546325014045,1.37209981615471,BBAL20,BBAL
2.06391478029294,1.97265363546607,1.35058568105343,BBAL20,BBAL
0.133155792276964,1.56411546825081,1.3866674348443,BBAL20,BBAL
0.166444740346205,1.70476885660089,1.33608833718422,BBAL20,BBAL
0.133155792276964,1.68058302707125,1.39397615734619,BBAL20,BBAL
1.59786950732357,2.00421347300792,1.38046839916273,BBAL20,BBAL
2.66311584553928,2.29531916679294,1.34055841083128,BBAL20,BBAL
0.033288948069241,1.90554156451399,1.37023650934359,BBAL20,BBAL
1.66444740346205,1.90827910722752,1.38463736643559,BBAL20,BBAL
0.133155792276964,1.90830084283479,1.39904721223846,BBAL20,BBAL
0.033288948069241,2.00074417018666,1.40355856518194,BBAL20,BBAL
0.166444740346205,1.74736506597427,1.34409922957977,BBAL20,BBAL
1.63115845539281,1.9388468299931,1.40159865268821,BBAL20,BBAL
0.099866844207723,1.96844629944259,1.38983597772172,BBAL20,BBAL
0.099866844207723,1.80643629945251,1.38882076658552,BBAL20,BBAL
0.099866844207723,2.12350115335754,1.37842460595361,BBAL20,BBAL
2.56324900133156,1.91300187540073,1.36502407734366,BBAL20,BBAL
0.066577896138482,1.9423940637755,1.39916855266627,BBAL20,BBAL
3.36218375499334,1.95085696609959,1.3879946672286,BBAL20,BBAL
0.066577896138482,1.65908295395722,1.37256180286937,BBAL20,BBAL
0.066577896138482,2.02300350320715,1.33955608112733,BBAL20,BBAL
1.56458055925433,1.95137176838243,1.40749825455747,BBAL20,BBAL
0.033288948069241,1.80681997975578,1.36682369630569,BBAL20,BBAL
0.066577896138482,2.03097855595952,1.38475287142497,BBAL20,BBAL
0.066577896138482,1.95440508871364,1.39849606624108,BBAL20,BBAL
1.39813581890812,1.79658940982812,1.40935481614819,BBAL20,BBAL
0.133155792276964,1.64996979959525,1.39025534528594,BBAL20,BBAL
2.33022636484687,2.14660474135826,1.38107141492074,BBAL20,BBAL
2.23035952063915,1.94499100091301,1.35336237063308,BBAL20,BBAL
0.133155792276964,1.69324387012795,1.37586597809425,BBAL20,BBAL
0.099866844207723,1.68850768991533,1.37687621519348,BBAL20,BBAL
2.46338215712384,1.90795776991539,1.35498514066199,BBAL20,BBAL
0.033288948069241,1.62391325331329,1.35175234677121,BBAL20,BBAL
2.79627163781625,1.92020987099016,1.38488536116006,BBAL20,BBAL
3.1624500665779,1.81753973992905,1.3802364814574,BBAL20,BBAL
0.033288948069241,1.94860969824488,1.38602534609017,BBAL20,BBAL
0.099866844207723,2.0226316838099,1.37953301210488,BBAL20,BBAL
0.066577896138482,1.51643370712872,1.4084603066258,BBAL20,BBAL
2.29693741677763,1.90973799302417,1.34043535704176,BBAL20,BBAL
0.066577896138482,1.82275593935456,1.37789059236935,BBAL20,BBAL
2.16378162450067,1.89167988957176,1.38942394409745,BBAL20,BBAL
0.166444740346205,1.6630210310909,1.39523475293292,BBAL20,BBAL
0.099866844207723,2.25689881383173,1.3677980370316,BBAL20,BBAL
2.29693741677763,1.84007988022898,1.34673379572572,BBAL20,BBAL
0.099866844207723,1.90523793779775,1.37902677449265,BBAL20,BBAL
0.099866844207723,1.82842040986177,1.37176103732604,BBAL20,BBAL
0.066577896138482,1.87925978300965,1.39931009677821,BBAL20,BBAL
0.166444740346205,2.01501585274866,1.39197428793692,BBAL20,BBAL
0.166444740346205,1.75408317180245,1.38293637232396,BBAL20,BBAL
0.166444740346205,1.90214419998631,1.37648503990921,BBAL20,BBAL
0.133155792276964,1.66847387129419,1.33332722237013,BBAL20,BBAL
0.133155792276964,1.69960709762286,1.36293376624987,BBAL20,BBAL
0.066577896138482,2.02007888365366,1.35508130194501,BBAL20,BBAL
0.066577896138482,1.73148625768913,1.36651701644213,BBAL20,BBAL
0.099866844207723,1.69987829424801,1.37722042458234,BBAL20,BBAL
0.099866844207723,1.89265213089513,1.34804590997451,BBAL20,BBAL
0.166444740346205,1.83072057743918,1.35353607860629,BBAL20,BBAL
0.066577896138482,2.14115982281717,1.39411153122229,BBAL20,BBAL
0.099866844207723,1.94418649002416,1.37985705419488,BBAL20,BBAL
2.0306258322237,1.78655340143424,1.39506821948414,BBAL20,BBAL
2.23035952063915,1.63098590280493,1.3992587381783,BBAL20,BBAL
0.166444740346205,1.79309318108682,1.37045965344449,BBAL20,BBAL
0.166444740346205,1.85493430869484,1.3786640115363,BBAL20,BBAL
0.066577896138482,1.80586623011025,1.37743487327388,BBAL20,BBAL
0.199733688415446,1.7021666325376,1.37883162475737,BBAL20,BBAL
0.099866844207723,1.82985768883476,1.39255420329042,BBAL20,BBAL
0.133155792276964,1.6692173146941,1.40572479648205,BBAL20,BBAL
0.099866844207723,1.8597577952097,1.37755676436071,BBAL20,BBAL
0.099866844207723,1.85340173975073,1.41181963247446,BBAL20,BBAL
0.233022636484687,1.57018062834383,1.38974357707186,BBAL20,BBAL
0.066577896138482,1.93753553082202,1.38567046811506,BBAL20,BBAL
0.133155792276964,1.65427163084624,1.35361153452116,BBAL20,BBAL
0.066577896138482,1.71359644579916,1.40016314865811,BBAL20,BBAL
0.133155792276964,2.05066383177018,1.38943167459731,BBAL20,BBAL
0.133155792276964,1.87971641838054,1.38882433377314,BBAL20,BBAL
0.199733688415446,1.62873824656105,1.39158655861426,BBAL20,BBAL
0.033288948069241,1.90944893501929,1.39185893185978,BBAL20,BBAL
0.266311584553928,1.55580956423195,1.38732836084428,BBAL20,BBAL
2.82956058588549,1.65840109547707,1.3815691461018,BBAL20,BBAL
0.133155792276964,1.70922469765749,1.4074160498515,BBAL20,BBAL
0.133155792276964,1.77209511145429,1.30949360729659,BBAL20,BBAL
2.72969374167776,1.4394264712924,1.39683838542826,BBAL20,BBAL
0.033288948069241,1.91156598453364,1.40547500517583,BBAL20,BBAL
0.199733688415446,1.823026911195,1.38682854108895,BBAL20,BBAL
2.99600532623169,1.35991142298712,1.37393320851137,BBAL20,BBAL
2.89613848202397,1.65041189733832,1.38438370991961,BBAL20,BBAL
0.099866844207723,1.92044392307408,1.36042042743901,BBAL20,BBAL
2.96271637816245,1.73945535123115,1.3837012629808,BBAL20,BBAL
2.89613848202397,1.88857636241599,1.39588635871364,BBAL20,BBAL
0.066577896138482,1.74833761507194,1.38910330036083,BBAL20,BBAL
0.133155792276964,1.60064989891001,1.36684799940992,BBAL20,BBAL
1.83089214380826,2.52974594884816,1.39361706341831,BBAL20,BBAL
0.166444740346205,1.49162338265405,1.37057852992655,BBAL20,BBAL
0.532623169107856,0.993737788812542,1.3920075448557,BBAL20,BBAL
0.432756324900133,0.970551686312879,1.31381101629921,BBAL20,BBAL
0.466045272969374,0.934133692688739,1.33900776407922,BBAL20,BBAL
0.532623169107856,0.965697441265771,1.29556773097495,BBAL20,BBAL
0.565912117177097,0.969961075498025,1.29872491496225,BBAL20,BBAL
0.99866844207723,0.927259326894687,1.38765839087438,BBAL20,BBAL
0.499334221038615,0.934270089856964,1.33598686561354,BBAL20,BBAL
3.06258322237017,0.920710472912599,1.33869240777504,BBAL20,BBAL
0.399467376830892,0.889911145676475,1.39462522598748,BBAL20,BBAL
0.133155792276964,0.91299612355363,1.34764838595073,BBAL20,BBAL
3.72836218375499,0.885040222383535,1.37317304310247,BBAL20,BBAL
4.0612516644474,0.922180126288212,1.35014801811382,BBAL20,BBAL
0.66577896138482,0.920337782740143,1.3854306477545,BBAL20,BBAL
2.762982689747,1.02119494558246,1.3061495120679,BBAL20,BBAL
2.69640479360852,1.35567876854797,1.37781555484209,BBAL20,BBAL
2.762982689747,1.57047533090772,1.34804102806299,BBAL20,BBAL
2.72969374167776,1.49945954520621,1.3794840926179,BBAL20,BBAL
2.5965379494008,1.56063776295352,1.36842471618659,BBAL20,BBAL
2.762982689747,1.44839273365617,1.38065326928306,BBAL20,BBAL
2.762982689747,1.36999665440752,1.3917438084094,BBAL20,BBAL
2.82956058588549,1.45559041790499,1.35516448678976,BBAL20,BBAL
2.82956058588549,1.43352347782065,1.34005037740445,BBAL20,BBAL
0.166444740346205,1.57699363497847,1.38759172137539,BBAL20,BBAL
0.099866844207723,1.76079144856757,1.34692655139074,BBAL20,BBAL
0.033288948069241,1.72404438154937,1.38309342476613,BBAL20,BBAL
0.133155792276964,1.48205700053435,1.37687439679038,BBAL20,BBAL
2.69640479360852,1.69712736454129,1.38130255881683,BBAL20,BBAL
0.166444740346205,1.52976707754583,1.38213458637777,BBAL20,BBAL
0.133155792276964,1.53914878966545,1.40880921351113,BBAL20,BBAL
0.199733688415446,1.71002329366888,1.35101322185444,BBAL20,BBAL
0.33288948069241,1.42551284862897,1.37763301030875,BBAL20,BBAL
0.066577896138482,1.67310779502994,1.36543998477503,BBAL20,BBAL
0.099866844207723,1.82619769238469,1.38865564314272,BBAL20,BBAL
0.166444740346205,1.33065978178944,1.37020589897495,BBAL20,BBAL
0.133155792276964,1.41469138215365,1.37391443309448,BBAL20,BBAL
2.79627163781625,1.68275427077854,1.35990143250583,BBAL20,BBAL
3.02929427430093,1.52595438384206,1.37256383599179,BBAL20,BBAL
2.89613848202397,1.91917700594451,1.40757726710649,BBAL20,BBAL
0.133155792276964,1.87878633494183,1.37032286893761,BBAL20,BBAL
0.066577896138482,1.81439269953967,1.3933355973805,BBAL20,BBAL
0.099866844207723,1.58949729622525,1.39711777696964,BBAL20,BBAL
2.79627163781625,1.41894467667734,1.37306854261378,BBAL20,BBAL
2.5965379494008,1.7920597002399,1.38434212637236,BBAL20,BBAL
0.099866844207723,1.73899704945454,1.38273316650093,BBAL20,BBAL
2.79627163781625,1.5330946818851101,1.37157941596978,BBAL20,BBAL
0.133155792276964,1.85860616923612,1.39801199980803,BBAL20,BBAL
0.133155792276964,1.77681895140507,1.34938684312492,BBAL20,BBAL
2.92942743009321,1.46799470850533,1.37840726309468,BBAL20,BBAL
2.86284953395473,1.49039839572465,1.39804862321928,BBAL20,BBAL
0.233022636484687,1.58072497308729,1.39416520364986,BBAL20,BBAL
0.033288948069241,1.92010098061766,1.38773353841061,BBAL20,BBAL
2.762982689747,1.46502823985753,1.37766119585923,BBAL20,BBAL
2.89613848202397,1.45287655663006,1.34275890579327,BBAL20,BBAL
0.166444740346205,1.73634385989974,1.343879109278,BBAL20,BBAL
0.199733688415446,1.57284751087845,1.39464561008862,BBAL20,BBAL
